elapsed_ms
0.168958
0.131292
0.128125
0.112125
0.127500
0.117125
0.126209
0.105625
0.119000
0.117000
0.116791
0.118833
0.117625
0.123458
0.120917
0.122458
0.114875
0.128333
0.125459
0.127375
0.112500
0.118250
0.112875
0.125833
0.121292
0.127291
0.119875
0.120875
0.122208
0.120500
0.122792
0.111125
0.115042
0.118250
0.119084
0.126459
0.125042
0.122542
0.122042
0.118583
0.121209
0.118666
0.112625
0.121542
0.117208
0.122292
0.122792
0.146917
0.143125
0.113083
0.111750
0.114833
0.108083
0.108166
0.119750
0.117334
0.117292
0.117167
0.118959
0.121000
0.112250
0.124542
0.112792
0.112459
0.109666
0.123583
0.108833
0.120625
0.117916
0.127625
0.130000
0.125000
0.123084
0.124667
0.128250
0.122875
0.122834
0.122791
0.126833
0.126791
0.115625
0.114500
0.109042
0.123125
0.126125
0.126458
0.122542
0.122791
0.128750
0.121875
0.129667
0.122542
0.139291
0.129083
0.135833
0.128667
0.115084
0.119792
0.118458
0.119875
