elapsed_ms
0.111584
0.091333
0.092334
0.086833
0.098041
0.096209
0.094667
0.098625
0.093083
0.107041
0.100250
0.096250
0.096542
0.095417
0.094334
0.095209
0.093708
0.095041
0.095500
0.120708
0.109250
0.103583
0.087250
0.099667
0.087708
0.101208
0.099167
0.116625
0.127375
0.099875
0.101875
0.098917
0.102542
0.099375
0.101166
0.090833
0.099042
0.101500
0.098667
0.098625
0.101250
0.095792
0.097375
0.096459
0.096875
0.100917
0.097417
0.103417
0.135667
0.111375
0.097875
0.101458
0.100125
0.098125
0.099042
0.097042
0.108292
0.102250
0.093125
0.099167
0.101792
0.098084
0.100875
0.097709
0.103917
0.095291
0.102000
0.110209
0.104000
0.099416
0.100667
0.097125
0.099500
0.112125
0.113000
0.103792
0.102375
0.095375
0.097500
0.101333
0.095958
0.099125
0.092416
0.100959
0.101167
0.103916
0.098625
0.098833
0.103583
0.103083
0.088666
0.093167
0.099167
0.085416
0.094667
0.096583
0.091500
0.099750
0.094417
0.099125
