elapsed_ms
0.052750
0.049791
0.049583
0.049417
0.048792
0.049041
0.049167
0.048708
0.049000
0.048750
0.044125
0.043458
0.043459
0.043459
0.043250
0.043250
0.053375
0.049167
0.048417
0.048666
0.048667
0.048417
0.048625
0.048750
0.048625
0.043209
0.055125
0.048292
0.048458
0.048458
0.048792
0.048375
0.048625
0.048500
0.048500
0.049000
0.048584
0.048750
0.048625
0.048542
0.048666
0.048292
0.048375
0.048708
0.048667
0.048542
0.048708
0.048417
0.048417
0.048458
0.048500
0.048250
0.048459
0.048417
0.048375
0.048250
0.048500
0.048250
0.048333
0.048333
0.048750
0.046042
0.047459
0.047250
0.047500
0.043500
0.044625
0.052125
0.049667
0.048333
0.048583
0.048500
0.048291
0.048792
0.051834
0.049209
0.049584
0.051792
0.050083
0.049583
0.049500
0.049625
0.049292
0.049541
0.049084
0.049584
0.049500
0.049292
0.049125
0.049208
0.049458
0.049583
0.050333
0.050000
0.049500
0.049167
0.049500
0.049375
0.049750
0.049250
0.049208
0.049750
0.049083
0.049125
0.049416
0.049292
0.048667
0.048375
0.051375
0.049375
0.049292
0.049416
0.049833
0.049500
0.049833
0.049625
0.049375
0.048834
0.049417
0.048500
0.048459
0.048542
0.047791
0.047250
0.047042
0.046750
0.042625
0.046208
0.047083
0.050833
0.049041
0.047958
0.048542
0.051708
0.048125
0.056500
0.072042
0.059208
0.051375
0.050625
0.050417
0.050333
0.049917
0.050209
0.049209
0.049000
0.049042
0.048709
0.049291
0.049000
0.048625
0.044125
0.043417
0.042375
0.042125
0.042542
0.042625
0.042416
0.044917
0.054250
0.048334
0.052250
0.049459
0.049334
0.049500
0.049875
0.049417
0.049333
0.052458
0.054917
0.048584
0.048666
0.048417
0.048542
0.048542
0.048750
0.048541
0.048625
0.048458
0.048500
0.048959
0.046916
0.043125
0.044833
0.049083
0.048833
0.048833
0.048750
0.048541
0.048500
0.048666
0.048458
0.051750
0.048416
0.048875
0.049000
0.048291
0.048542
0.051542
0.048708
0.048750
0.048834
0.050625
0.049000
0.048792
0.048167
0.048833
0.048666
0.048458
0.048375
0.048583
0.048625
0.048458
0.048500
0.048583
0.048333
0.048708
0.048708
0.048583
0.048500
0.048250
0.048458
0.047666
0.047750
0.047917
0.047209
0.047917
0.047708
0.044792
0.045167
0.047542
0.047791
0.047417
0.054416
0.048792
0.048250
0.048833
0.048500
0.048750
0.054084
0.048417
0.048541
0.048959
0.051959
0.049917
0.049958
0.049791
0.049417
0.049333
0.049041
0.049542
0.049291
0.049500
0.049292
0.049542
0.049583
0.049958
0.049583
0.050000
0.049584
0.049500
0.049625
0.049667
0.049583
0.049625
0.049542
0.049292
0.049500
0.049542
0.048458
0.048958
0.048250
0.048917
0.048125
0.047666
0.047625
0.047708
0.047750
0.047917
0.044583
0.048333
0.047333
0.047542
0.047209
0.047917
0.047833
0.047458
0.047667
0.047375
0.048167
0.048583
0.052042
0.049541
0.049375
0.049791
0.049667
0.049792
0.049042
0.049584
0.049500
0.048667
0.048583
0.047708
0.047875
0.048208
0.048500
0.048959
0.047708
0.047125
0.047208
0.047333
0.046916
0.047333
0.047125
0.047333
0.047292
0.047375
0.046917
0.047250
0.047166
0.047292
0.046917
0.046958
0.046916
0.046917
0.047209
0.047125
0.047084
0.047334
0.047125
0.050750
0.047084
0.051208
0.047583
0.047292
0.047167
0.047042
0.046875
0.047042
0.046917
0.050333
0.047625
0.056292
0.048750
0.047959
0.047583
0.047708
0.047500
0.047708
0.047917
0.048042
0.047708
0.047916
0.048083
0.047750
0.047583
0.047458
0.047500
0.047417
0.047500
0.047792
0.047667
0.047459
0.047834
0.047250
0.047750
0.047750
0.047917
0.048542
0.047875
0.048292
0.047916
0.047917
0.047584
0.047875
0.047917
0.047625
0.048416
0.047292
0.047500
0.047667
0.047667
0.047042
0.048667
0.047667
0.047625
0.047709
0.047875
0.047500
0.047834
0.047500
0.047375
0.047417
0.047500
0.047333
0.050500
0.047292
0.047625
0.048708
0.047417
0.047583
0.047708
0.047666
0.048209
0.047042
0.047458
0.048000
0.049166
0.048333
0.050000
0.049375
0.047833
0.047625
0.052459
0.047792
0.047375
0.048667
0.048084
0.048709
0.047458
0.047541
0.052792
0.048834
0.048000
0.048250
0.047458
0.050042
0.068458
0.047500
0.047250
0.058834
0.048000
0.047208
0.053167
0.055834
0.047792
0.048375
0.060375
0.053375
0.047583
0.046625
0.047042
0.047333
0.047375
0.046833
0.047125
0.046708
0.046833
0.046875
0.046917
0.047250
0.046667
0.048750
0.048209
0.046875
0.047625
0.046792
0.049959
0.047375
0.046542
0.046666
0.049625
0.047708
0.047083
0.047250
0.046333
0.046833
0.046625
0.046625
0.046666
0.047000
0.047208
0.046917
0.046666
0.046917
0.046750
