elapsed_ms
0.039375
0.037208
0.039500
0.036416
0.036208
0.036208
0.036209
0.036333
0.036208
0.036042
0.036042
0.036125
0.035833
0.035625
0.036625
0.037458
0.035958
0.035792
0.035833
0.035583
0.036083
0.047459
0.061291
0.046042
0.040334
0.038625
0.037625
0.037333
0.037042
0.037000
0.036750
0.036458
0.036625
0.036375
0.036542
0.036291
0.036584
0.038833
0.037375
0.036834
0.036500
0.036500
0.036125
0.036041
0.035917
0.036166
0.035667
0.036084
0.035417
0.035583
0.035125
0.035375
0.035125
0.034958
0.035166
0.035250
0.038708
0.063792
0.068833
0.047750
0.040583
0.038458
0.037583
0.036959
0.036875
0.036500
0.036500
0.036583
0.034916
0.034875
0.034625
0.035042
0.035125
0.034958
0.035000
0.034667
0.034750
0.034875
0.035000
0.034625
0.034916
0.034917
0.034584
0.035292
0.034625
0.034792
0.034541
0.034708
0.034917
0.034667
0.034167
0.034458
0.034583
0.034125
0.034250
0.033916
0.034292
0.034042
0.034167
0.034209
0.034084
0.034333
0.034334
0.034458
0.034125
0.034125
0.034250
0.034542
0.034208
0.034250
0.034708
0.034458
0.034208
0.034542
0.034459
0.034584
0.034791
0.034541
0.036667
0.035958
0.035833
0.035750
0.035750
0.036292
0.036000
0.035834
0.035542
0.035958
0.035500
0.035625
0.035375
0.034875
0.035041
0.035375
0.035083
0.034916
0.035666
0.035333
0.035125
0.034667
0.034292
0.035417
0.034500
0.034708
0.034666
0.034875
0.034292
0.034917
0.034500
0.034750
0.034750
0.034791
0.034000
0.034166
0.033666
0.034417
0.033875
0.034083
0.034042
0.033834
0.033792
0.037833
0.035167
0.034916
0.035042
0.035292
0.035125
0.035375
0.035167
0.035292
0.035667
0.035458
0.035208
0.034791
0.034417
0.034458
0.035042
0.035041
0.035458
0.034959
0.035250
0.034833
0.035041
0.035083
0.034750
0.033708
0.034042
0.033958
0.033875
0.034084
0.034084
0.034583
0.034375
0.034375
0.034292
0.034083
0.034500
0.034166
0.034458
0.034583
0.034250
0.034125
0.033917
0.034042
0.034500
0.033709
0.034125
0.034459
0.033875
0.034584
0.034292
0.033958
0.034084
0.034333
0.034667
0.034250
0.034250
0.034250
0.034500
0.034417
0.034083
0.034583
0.034292
0.035209
0.034000
0.034833
0.034625
0.034333
0.034167
0.034083
0.034667
0.034084
0.034209
0.034667
0.034208
0.033791
0.034125
0.034291
0.034333
0.034167
0.034417
0.034375
0.034084
0.034417
0.034208
0.034291
0.034250
0.034500
0.034292
0.034459
0.034500
0.034500
0.034334
0.034084
0.034041
0.034500
0.034000
0.033917
0.035042
0.034083
0.033875
0.035375
0.034958
0.034625
0.034917
0.034834
0.035042
0.034625
0.034709
0.034959
0.034667
0.034542
0.034875
0.034333
0.034208
0.034292
0.034000
0.033750
0.034167
0.033792
0.033791
0.034167
0.034041
0.033750
0.033750
0.033292
0.033666
0.033292
0.033417
0.033750
0.034375
0.033958
0.033667
0.115334
0.043833
0.037792
0.037250
0.036333
0.036209
0.036042
0.036083
0.036167
0.036083
0.035666
0.036125
0.036333
0.036375
0.043000
0.042750
0.044083
0.064500
0.050834
0.039875
0.037917
0.037125
0.036750
0.036250
0.036250
0.035625
0.035291
0.035542
0.035375
0.035459
0.035209
