elapsed_ms
0.038083
0.036583
0.036041
0.035708
0.035500
0.035000
0.035167
0.036625
0.035375
0.034958
0.035167
0.034959
0.035166
0.035167
0.035042
0.035166
0.036292
0.035250
0.035167
0.035083
0.035250
0.035250
0.035083
0.034833
0.035083
0.034708
0.034542
0.033708
0.033417
0.033375
0.033541
0.036583
0.037708
0.034625
0.034666
0.034583
0.034417
0.035000
0.034833
0.034250
0.034333
0.034333
0.034125
0.034291
0.034417
0.034333
0.034208
0.034125
0.034291
0.034458
0.034417
0.037417
0.034917
0.035042
0.035208
0.034833
0.037542
0.034834
0.034917
0.034791
0.034708
0.033792
0.033833
0.033958
0.033792
0.033666
0.033500
0.033583
0.033750
0.033583
0.033458
0.033208
0.033083
0.033084
0.035625
0.034000
0.033500
0.033458
0.033750
0.034583
0.034125
0.034292
0.034250
0.034375
0.034292
0.034875
0.034417
0.034000
0.034250
0.034250
0.034042
0.033250
0.033292
0.033375
0.033167
0.033291
0.033334
0.033209
0.044875
0.033875
0.033833
0.033625
0.033583
0.033666
0.033625
0.033458
0.033500
0.033667
0.034166
0.033750
0.033541
0.033792
0.033709
0.034042
0.033875
0.033625
0.034209
0.033459
0.033666
0.033542
0.033333
0.033209
0.033334
0.033333
0.033208
0.032917
0.033167
0.033042
0.033291
0.033292
0.033041
0.033292
0.033209
0.033167
0.033042
0.033125
0.033333
0.033166
0.033083
0.033083
0.036292
0.033334
0.034667
0.034250
0.034333
0.034250
0.034208
0.034209
0.034000
0.034417
0.034334
0.033875
0.033250
0.032917
0.033375
0.036167
0.033875
0.034334
0.034250
0.037000
0.034583
0.034750
0.034625
0.034792
0.034875
0.034500
0.034542
0.034209
0.034084
0.034084
0.033541
0.033209
0.033292
0.033125
0.033125
0.033083
0.033334
0.033166
0.032959
0.033125
0.033125
0.032750
0.033167
0.033083
0.033416
0.033208
0.033084
0.033292
0.033125
0.033291
0.033209
0.032959
0.033291
0.033042
0.033458
0.033041
0.033125
0.032916
0.033292
0.032958
0.033125
0.033041
0.033083
0.033125
0.033250
0.033250
0.033208
0.033125
0.033125
0.032958
0.033000
0.033000
0.033167
0.033084
0.033250
0.033042
0.033000
0.032917
0.033042
0.033125
0.033417
0.032875
0.032834
0.033125
0.033458
0.033000
0.032875
0.033167
0.033084
0.032916
0.033042
